ID;UserID;timestamp;isVisible;version;changesetID;nodes;tags
W413983271;1586930;2016-04-27T18:22:31Z;true;1;38928879;"[N4151836151,N4151836170,N4151836075,N4151835977,N4151836310,N4151836374,N4151836363,N4151836151]";"[lacounty:ain=4240008032,building:units=3,lacounty:bld_id=417824821786,building=apartments,ele=16.4,height=7.0,start_date=1955]"
W413983276;1586930;2016-04-27T18:22:32Z;true;1;38928879;"[N4151836250,N4151836191,N4151836176,N4151836139,N4151836184,N4151836217,N4151836356,N4151836403,N4151836250]";"[lacounty:ain=4240010022,building:units=2,lacounty:bld_id=418782821835,building=residential,ele=11.8,height=3.2,start_date=1905]"
W413983277;1586930;2016-04-27T18:22:32Z;true;1;38928879;"[N4151836672,N4151836605,N4151836739,N4151836742,N4151836759,N4151836789,N4151836777,N4151836790,N4151836672]";"[lacounty:ain=4286002021,building:units=3,lacounty:bld_id=416925821937,building=apartments,ele=17.0,height=4.3,start_date=1953]"
W413983279;1586930;2016-04-27T18:22:33Z;true;1;38928879;"[N4151833942,N4151833952,N4151833970,N4151833986,N4151833971,N4151833980,N4151833922,N4151833783,N4151833942]";"[lacounty:ain=4240014014,building:units=1,lacounty:bld_id=418842821409,building=house,ele=11.6,height=3.9,start_date=1923]"
W413983273;1586930;2016-04-27T18:22:32Z;true;1;38928879;"[N4151833043,N4151833002,N4151833020,N4151833041,N4151833053,N4151833068,N4151833067,N4151833043]";"[lacounty:ain=4286007001,lacounty:bld_id=417687820892,building=commercial,ele=17.1,height=10.4,start_date=1948]"
W413983274;1586930;2016-04-27T18:22:32Z;true;1;38928879;"[N4151833169,N4151833170,N4151833171,N4151833173,N4151833174,N4151833175,N4151833188,N4151833181,N4151833183,N4151833289,N4151833292,N4151833295,N4151833297,N4151833302,N4151833300,N4151833301,N4151833303,N4151833304,N4151833306,N4151833307,N4151833313,N4151833311,N4151833312,N4151833314,N4151833316,N4151833319,N4151833328,N4151833325,N4151833326,N4151833329,N4151833330,N4151833339,N4151833353,N4151833348,N4151833351,N4151833355,N4151833360,N4151833363,N4151833371,N4151833367,N4151833372,N4151833377,N4151833380,N4151833383,N4151833393,N4151833448,N4151833345,N4151833352,N4151833359,N4151833358,N4151833357,N4151833350,N4151833343,N4151833338,N4151833331,N4151833327,N4151833322,N4151833320,N4151833317,N4151833315,N4151833310,N4151833308,N4151833160,N4151833130,N4151833138,N4151833132,N4151833134,N4151833142,N4151833145,N4151833148,N4151833156,N4151833153,N4151833157,N4151833158,N4151833161,N4151833172,N4151833169]";"[lacounty:ain=4240015900,lacounty:bld_id=418277821180,building=yes,ele=14.0,height=6.5]"
W413983275;1586930;2016-04-27T18:22:32Z;true;1;38928879;"[N4151835617,N4151835806,N4151835907,N4151835861,N4151835850,N4151835842,N4151835852,N4151835818,N4151835617]";"[lacounty:ain=4240009022,building:units=1,lacounty:bld_id=418290821712,building=house,ele=14.8,height=5.7,start_date=1905]"
W414685808;1427293;2016-04-30T18:22:32Z;true;1;39003988;"[N4158014953,N4158014947,N4158014959,N4158014903,N4158014906,N4158014883,N4158014882,N4158014867,N4158014834,N4158014918,N4158014953]";"[lacounty:ain=4239025026,building:units=2,lacounty:bld_id=420151820195,building=residential,ele=8.2,height=4.6,start_date=1913]"
W414685803;1427293;2016-04-30T18:22:32Z;true;1;39003988;"[N4158014219,N4158014213,N4158014207,N4158013986,N4158014196,N4158013988,N4158014214,N4158014226,N4158014241,N4158014260,N4158014219]";"[lacounty:ain=4239029014,building:units=2,lacounty:bld_id=420425819999,building=residential,ele=8.7,height=4.6,start_date=1931]"
W414685800;1427293;2016-04-30T18:22:31Z;true;1;39003988;"[N4158016678,N4158016667,N4158016686,N4158016825,N4158016841,N4158016856,N4158016670,N4158016638,N4158016664,N4158016629,N4158016678]";"[lacounty:ain=4239025004,building:units=2,lacounty:bld_id=420935820612,building=residential,ele=7.5,height=3.0,start_date=1928]"
W413983247;1586930;2016-04-27T18:22:29Z;true;1;38928879;"[N4151837126,N4151837099,N4151837091,N4151837031,N4151836943,N4151837053,N4151837126]";"[lacounty:ain=4240010014,building:units=2,lacounty:bld_id=418699822002,building=residential,ele=12.3,height=3.0,start_date=1953]"
W414685815;1427293;2016-04-30T18:22:32Z;true;1;39003988;"[N4158015118,N4158015117,N4158014971,N4158014976,N4158014969,N4158014973,N4158014960,N4158014916,N4158015110,N4158015137,N4158015118]";"[lacounty:ain=4239025024,building:units=1,lacounty:bld_id=420215820233,building=house,ele=8.1,height=4.3,start_date=1913]"
W414685812;1427293;2016-04-30T18:22:32Z;true;1;39003988;"[N4158015535,N4158015537,N4158015351,N4158015338,N4158015346,N4158015331,N4158015506,N4158015509,N4158015522,N4158015549,N4158015535]";"[lacounty:ain=4239024048,building:units=2,lacounty:bld_id=420151820350,building=residential,ele=8.5,height=5.0,start_date=1913]"
W413983255;1586930;2016-04-27T18:22:29Z;true;1;38928879;"[N4151832962,N4151832970,N4151832953,N4151832950,N4151832956,N4151832955,N4151832962]";"[lacounty:ain=4286007006,building:units=3,lacounty:bld_id=417842820773,building=apartments,ele=10.9,height=4.3,start_date=1904]"
W413983257;1586930;2016-04-27T18:22:29Z;true;1;38928879;"[N4151836978,N4151836896,N4151836781,N4151836889,N4151836992,N4151836953,N4151836978]";"[lacounty:ain=4240010030,building:units=3,lacounty:bld_id=2014073361720000,building=apartments,ele=12.5,height=4.0,start_date=1922]"
W413983250;1586930;2016-04-27T18:22:29Z;true;1;38928879;"[N4151834587,N4151834514,N4151834490,N4151834498,N4151834371,N4151834547,N4151834587]";"[lacounty:ain=4240014024,building:units=1,lacounty:bld_id=419018821514,building=house,ele=10.8,height=3.7,start_date=1924]"
W413983252;1586930;2016-04-27T18:22:29Z;true;1;38928879;"[N4151837024,N4151837051,N4151837039,N4151837013,N4151836987,N4151837011,N4151837024]";"[lacounty:ain=4240010031,building:units=1,lacounty:bld_id=418528821999,building=house,ele=11.3,height=2.5,start_date=1912]"
W414685829;1427293;2016-04-30T18:22:33Z;true;1;39003988;"[N4158018767,N4158018770,N4158018775,N4158018782,N4158018777,N4158018788,N4158018780,N4158018783,N4158018733,N4158018708,N4158018767]";"[lacounty:ain=4239012039,building:units=1,lacounty:bld_id=419916820951,building=house,ele=12.1,height=6.0,start_date=1924]"
W414685825;1427293;2016-04-30T18:22:33Z;true;1;39003988;"[N4158016287,N4158016250,N4158016274,N4158016270,N4158016460,N4158016463,N4158016485,N4158016628,N4158016606,N4158016613,N4158016287]";"[lacounty:ain=4239024021,building:units=1,lacounty:bld_id=420145820571,building=house,ele=8.5,height=4.7,start_date=1912]"
W414685827;1427293;2016-04-30T18:22:33Z;true;1;39003988;"[N4158016060,N4158016047,N4158016058,N4158015986,N4158015956,N4158015927,N4158015913,N4158015991,N4158015994,N4158016035,N4158016060]";"[lacounty:ain=4239024025,building:units=1,lacounty:bld_id=420011820490,building=house,ele=9.0,height=5.5,start_date=1919]"
W414685824;1427293;2016-04-30T18:22:32Z;true;1;39003988;"[N4158014267,N4158014192,N4158013977,N4158013971,N4158013962,N4158013982,N4158014193,N4158014215,N4158014205,N4158014236,N4158014267]";"[lacounty:ain=4239029019,building:units=3,lacounty:bld_id=420706820001,building=apartments,ele=12.3,height=8.4,start_date=1984]"
W414685823;1427293;2016-04-30T18:22:32Z;true;1;39003988;"[N4158017437,N4158017432,N4158017400,N4158017278,N4158017642,N4158017646,N4158017662,N4158017892,N4158017672,N4158017688,N4158017437]";"[lacounty:ain=4239024013,building:units=1,lacounty:bld_id=420458820747,building=house,ele=8.8,height=4.4,start_date=1923]"
W414685820;1427293;2016-04-30T18:22:32Z;true;1;39003988;"[N4158015493,N4158015355,N4158015366,N4158015354,N4158015358,N4158015305,N4158015296,N4158015289,N4158015177,N4158015371,N4158015493]";"[lacounty:ain=4239025038,building:units=1,lacounty:bld_id=420690820309,building=house,ele=9.0,height=4.7,start_date=1914]"
W414685837;1427293;2016-04-30T18:22:33Z;true;1;39003988;"[N4158014809,N4158014683,N4158014865,N4158014872,N4158014881,N4158014879,N4158014939,N4158014942,N4158014967,N4158015097,N4158014809]";"[lacounty:ain=4239025025,building:units=3,lacounty:bld_id=420198820184,building=apartments,ele=15.2,height=11.4,start_date=1991]"
W414685832;1427293;2016-04-30T18:22:33Z;true;1;39003988;"[N4158020082,N4158020194,N4158020088,N4158020206,N4158020074,N4158020067,N4158020065,N4158020063,N4158020046,N4158020034,N4158020082]";"[lacounty:ain=4239012010,building:units=1,lacounty:bld_id=420036821268,building=house,ele=11.8,height=5.4,start_date=1950]"
W414685834;1427293;2016-04-30T18:22:33Z;true;1;39003988;"[N4158017479,N4158017484,N4158017428,N4158017412,N4158017394,N4158017282,N4158017393,N4158017286,N4158017450,N4158017604,N4158017479]";"[lacounty:ain=4239019031,building:units=1,lacounty:bld_id=420184820740,building=house,ele=10.6,height=5.8,start_date=1923]"
W414685849;1427293;2016-04-30T18:22:34Z;true;1;39003988;"[N4158017187,N4158017207,N4158017212,N4158017248,N4158017224,N4158017221,N4158017152,N4158017115,N4158017106,N4158016887,N4158017187]";"[lacounty:ain=4239025004,building:units=2,lacounty:bld_id=420894820686,building=residential,ele=8.6,height=4.0,start_date=1928]"
W414685845;1427293;2016-04-30T18:22:34Z;true;1;39003988;"[N4158016639,N4158016408,N4158016409,N4158016389,N4158016242,N4158016285,N4158016399,N4158016413,N4158016398,N4158016471,N4158016639]";"[lacounty:ain=4239025007,building:units=3,lacounty:bld_id=420820820571,building=apartments,ele=12.6,height=8.2,start_date=1987]"
W414685841;1427293;2016-04-30T18:22:33Z;true;1;39003988;"[N4158020209,N4158020037,N4158020072,N4158020079,N4158020064,N4158020081,N4158020084,N4158020219,N4158020214,N4158020242,N4158020209]";"[lacounty:ain=4239012045,building:units=18,lacounty:bld_id=420185821274,building=apartments,ele=17.6,height=11.0,start_date=1972]"
W413983281;3851440;2016-06-17T21:07:20Z;true;2;40104775;"[N4151835081,N4151835191,N4151835071,N4151835083,N4151834751,N4151834749,N4151834725,N4151834716,N4151834526,N4151834729,N4151834734,N4151834760,N4151834776,N4151834783,N4151835059,N4151835077,N4151835026,N4151835035,N4151834769,N4151835230,N4151835300,N4151835075,N4151835081]";"[lacounty:ain=4286002011;4286002010,building:units=4,lacounty:bld_id=417103821578;417085821562,building=yes,ele=19.0,height=9.8]"
W413983282;1586930;2016-04-27T18:22:33Z;true;1;38928879;"[N4151837314,N4151837279,N4151837282,N4151837230,N4151837189,N4151837165,N4151837086,N4151837192,N4151837314]";"[lacounty:ain=4240010014,building:units=2,lacounty:bld_id=418770822039,building=residential,ele=13.4,height=4.1,start_date=1953]"
W413983289;1586930;2016-04-27T18:22:34Z;true;1;38928879;"[N4151833000,N4151832987,N4151832988,N4151832983,N4151833004,N4151833014,N4151833016,N4151833022,N4151833000]";"[lacounty:ain=4286007007,building:units=3,lacounty:bld_id=417877820853,building=apartments,ele=13.5,height=6.6,start_date=1906]"
W413983283;1586930;2016-04-27T18:22:33Z;true;1;38928879;"[N4151835954,N4151836001,N4151835624,N4151835600,N4151835589,N4151835563,N4151835584,N4151835579,N4151835954]";"[lacounty:ain=4286001052,building:units=1,lacounty:bld_id=417334821733,building=house,ele=19.2,height=9.2,start_date=2007]"
W413983285;1586930;2016-04-27T18:22:34Z;true;1;38928879;"[N4151834314,N4151834343,N4151834320,N4151834324,N4151834322,N4151834344,N4151834089,N4151833945,N4151834314]";"[lacounty:ain=4240008018,building:units=4,lacounty:bld_id=418296821456,building=residential,ele=14.8,height=6.6,start_date=1949]"
W413983286;1586930;2016-04-27T18:22:34Z;true;1;38928879;"[N4151836484,N4151836401,N4151836324,N4151836347,N4151836337,N4151836359,N4151836354,N4151836396,N4151836484]";"[lacounty:ain=4240009008,building:units=1,lacounty:bld_id=418436821860,building=house,ele=14.0,height=4.7,start_date=1909]"
W414514393;1586930;2016-04-29T22:54:27Z;true;1;38990904;"[N4156493420,N4156493471,N4156493496,N4156493452,N4156493420]";"[lacounty:ain=4239003009,building:units=1,lacounty:bld_id=419505821595,building=house,ele=9.6,height=3.1,start_date=1923]"
W414514392;1586930;2016-04-29T22:54:27Z;true;1;38990904;"[N4156492908,N4156492941,N4156492957,N4156492936,N4156492908]";"[lacounty:ain=4239008034,building:units=1,lacounty:bld_id=419734821306,building=house,ele=10.9,height=4.7,start_date=1910]"
W414514395;1586930;2016-04-29T22:54:27Z;true;1;38990904;"[N4156493050,N4156493028,N4156493095,N4156493120,N4156493050]";"[lacounty:ain=4239003005,building:units=2,lacounty:bld_id=419393821397,building=residential,ele=11.1,height=4.4,start_date=1963]"
W414514394;1586930;2016-04-29T22:54:27Z;true;1;38990904;"[N4156492641,N4156492638,N4156492647,N4156492657,N4156492641]";"[lacounty:ain=4239008037,building:units=2,lacounty:bld_id=419665821187,building=residential,ele=11.2,height=4.5,start_date=1907]"
W414685859;1427293;2016-04-30T18:22:35Z;true;1;39003988;"[N4158016877,N4158016854,N4158016834,N4158016850,N4158016817,N4158016642,N4158016805,N4158016812,N4158016866,N4158017111,N4158016877]";"[lacounty:ain=4239019038,building:units=4,lacounty:bld_id=419926820615,building=residential,ele=8.5,height=4.3,start_date=1924]"
W414685858;1427293;2016-04-30T18:22:35Z;true;1;39003988;"[N4158017181,N4158017175,N4158017185,N4158017177,N4158017179,N4158017153,N4158017171,N4158017096,N4158016848,N4158017172,N4158017181]";"[lacounty:ain=4239019035,building:units=2,lacounty:bld_id=420049820651,building=residential,ele=9.3,height=4.8,start_date=1950]"
W414685855;1427293;2016-04-30T18:22:34Z;true;1;39003988;"[N4158015698,N4158015558,N4158015556,N4158015553,N4158015527,N4158015542,N4158015533,N4158015548,N4158015552,N4158015565,N4158015698]";"[lacounty:ain=4239025036,building:units=3,lacounty:bld_id=420748820378,building=apartments,ele=8.5,height=4.2,start_date=1922]"
W414685857;1427293;2016-04-30T18:22:34Z;true;1;39003988;"[N4158016075,N4158016061,N4158016196,N4158016191,N4158016209,N4158016213,N4158016234,N4158016260,N4158016205,N4158016082,N4158016075]";"[lacounty:ain=4239025011,building:units=3,lacounty:bld_id=420656820531,building=apartments,ele=8.0,height=3.7,start_date=1922]"
W414685856;1427293;2016-04-30T18:22:34Z;true;1;39003988;"[N4158015586,N4158015562,N4158015721,N4158015717,N4158015746,N4158015751,N4158015777,N4158015892,N4158015782,N4158015890,N4158015586]";"[lacounty:ain=4239025016,building:units=1,lacounty:bld_id=420483820416,building=house,ele=12.1,height=8.3,start_date=1921]"
W414514397;1586930;2016-04-29T22:54:27Z;true;1;38990904;"[N4156494257,N4156494225,N4156494270,N4156494290,N4156494257]";"[lacounty:ain=4240013030,building:units=2,lacounty:bld_id=2014073360790000,building=residential,ele=10.8,height=2.9,start_date=1923]"
W414514396;1586930;2016-04-29T22:54:27Z;true;1;38990904;"[N4156494494,N4156494430,N4156494399,N4156494451,N4156494494]";"[lacounty:ain=4240013027,building:units=2,lacounty:bld_id=419656821996,building=residential,ele=12.1,height=3.7,start_date=1954]"
W414685853;1427293;2016-04-30T18:22:34Z;true;1;39003988;"[N4158015510,N4158015516,N4158015385,N4158015375,N4158015370,N4158015365,N4158015340,N4158015333,N4158015519,N4158015543,N4158015510]";"[lacounty:ain=4239025017,building:units=2,lacounty:bld_id=420482820352,building=residential,ele=8.5,height=4.6,start_date=1906]"
W413983292;1586930;2016-04-27T18:22:34Z;true;1;38928879;"[N4151836067,N4151835961,N4151835948,N4151835956,N4151835879,N4151835853,N4151835809,N4151835904,N4151836067]";"[lacounty:ain=4240014026,building:units=3,lacounty:bld_id=419004821743,building=apartments,ele=11.9,height=4.2,start_date=1955]"
W414685860;1427293;2016-04-30T18:22:35Z;true;1;39003988;"[N4158013755,N4158013754,N4158013752,N4158013751,N4158013757,N4158013756,N4158013759,N4158013760,N4158013762,N4158013768,N4158013755]";"[lacounty:ain=4239029022,building:units=5,lacounty:bld_id=420647819860,building=apartments,ele=8.7,height=4.6,start_date=1924]"
W413983298;1586930;2016-04-27T18:22:35Z;true;1;38928879;"[N4151835271,N4151835205,N4151835193,N4151835061,N4151835005,N4151835030,N4151835020,N4151835233,N4151835271]";"[lacounty:ain=4240009016,building:units=2,lacounty:bld_id=418566821586,building=residential,ele=13.5,height=5.4,start_date=1912]"
W413983294;1586930;2016-04-27T18:22:35Z;true;1;38928879;"[N4151836325,N4151836255,N4151836207,N4151836277,N4151836289,N4151836304,N4151836316,N4151836303,N4151836325]";"[lacounty:ain=4240010021,building:units=1,lacounty:bld_id=418842821821,building=house,ele=10.6,height=2.7,start_date=1953]"
W413983295;1586930;2016-04-27T18:22:35Z;true;1;38928879;"[N4151836921,N4151837001,N4151837005,N4151837014,N4151837045,N4151837036,N4151837103,N4151837032,N4151836921]";"[lacounty:ain=4240010032,building:units=5,lacounty:bld_id=418492821999,building=apartments,ele=12.8,height=3.3,start_date=1921]"
W413983227;1586930;2016-04-27T18:22:28Z;true;1;38928879;"[N4151833059,N4151833048,N4151833092,N4151833108,N4151833110,N4151833066,N4151833059]";"[lacounty:ain=4286007013,building:units=12,lacounty:bld_id=418100820964,building=apartments,ele=13.0,height=5.9,start_date=1986]"
W413983207;1586930;2016-04-27T18:22:28Z;true;1;38928879;"[N4151834325,N4151834386,N4151834301,N4151834161,N4151834188,N4151834185,N4151834325]";"[lacounty:ain=4240008019,building:units=1,lacounty:bld_id=418224821475,building=house,ele=17.1,height=8.7,start_date=1922]"
W413983203;1586930;2016-04-27T18:22:28Z;true;1;38928879;"[N4151834306,N4151834175,N4151834357,N4151834370,N4151834334,N4151834362,N4151834306]";"[lacounty:ain=4240014013,building:units=1,lacounty:bld_id=418740821480,building=house,ele=11.6,height=3.9,start_date=1950]"
W414514423;1586930;2016-04-29T22:54:31Z;true;1;38990904;"[N4156493382,N4156493348,N4156493323,N4156493360,N4156493382]";"[lacounty:ain=4239008024,building:units=1,lacounty:bld_id=420098821539,building=house,ele=10.6,height=3.9,start_date=1950]"
W414514422;1586930;2016-04-29T22:54:31Z;true;1;38990904;"[N4156493793,N4156493765,N4156493836,N4156493864,N4156493793]";"[lacounty:ain=4239003028,building:units=2,lacounty:bld_id=419921821744,building=residential,ele=12.2,height=6.3,start_date=1977]"
W414514421;1586930;2016-04-29T22:54:30Z;true;1;38990904;"[N4156494396,N4156494415,N4156494381,N4156494366,N4156494396]";"[lacounty:ain=4240013014,building:units=1,lacounty:bld_id=419553821978,building=house,ele=10.8,height=2.6,start_date=1952]"
W414514420;1586930;2016-04-29T22:54:30Z;true;1;38990904;"[N4156493285,N4156493239,N4156493262,N4156493317,N4156493285]";"[lacounty:ain=4239008014,building:units=5,lacounty:bld_id=419979821513,building=apartments,ele=9.5,height=3.3,start_date=1962]"
W414514419;1586930;2016-04-29T22:54:30Z;true;1;38990904;"[N4156492890,N4156492677,N4156492904,N4156492928,N4156492890]";"[lacounty:ain=4239008033,building:units=2,lacounty:bld_id=419802821271,building=residential,ele=11.9,height=6.0,start_date=1915]"
W414514415;1586930;2016-04-29T22:54:30Z;true;1;38990904;"[N4156494021,N4156493990,N4156494046,N4156494074,N4156494021]";"[lacounty:ain=4239003024,building:units=2,lacounty:bld_id=420039821839,building=residential,ele=9.7,height=3.6,start_date=1923]"
